session_id,label,label_confidence,local_time,timestamp_ms,side,device_id,sync_id,packet_seq,p1,p2,p3,p4,p5,p6,t1,t2,t3,t4,ax,ay,az,gx,gy,gz,quality_flags,source
person_b_session_01,left_medial_load,high,2026-08-14T21:43:15.993+08:00,1786714995993,left,foot_left_001,2402087,343640387,0.0869,0.0,0.0093,0.093,0.0,0.065,31.22,32.65,32.09,32.77,-5.236751099999999,1.765197,-6.982334799999999,0.4,-0.1,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.192+08:00,1786714996192,right,foot_right_001,2402087,343640388,0.0127,0.0039,0.0068,0.0,0.0283,0.0664,31.22,32.01,25.25,32.71,3.87362675,4.03053315,-6.7469752,-6.2,-0.8,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.193+08:00,1786714996193,left,foot_left_001,2402087,343640388,0.0884,0.0,0.0088,0.0957,0.0,0.0647,31.22,32.65,32.09,32.71,-5.2269444499999995,1.7553903499999999,-6.992141449999999,0.6,0.1,2.0,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.392+08:00,1786714996392,right,foot_right_001,2402087,343640389,0.0122,0.0039,0.0088,0.0,0.0283,0.0684,31.22,32.01,25.25,32.71,3.8834334,4.0403398,-6.717555249999999,-6.1,-1.2,-1.7,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.393+08:00,1786714996393,left,foot_left_001,2402087,343640389,0.0967,0.0,0.0098,0.0982,0.0,0.0601,31.22,32.65,32.09,32.8,-5.236751099999999,1.7259704,-6.9627215,0.9,0.4,2.0,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.592+08:00,1786714996592,right,foot_right_001,2402087,343640390,0.01,0.0034,0.0088,0.0,0.0286,0.0737,31.22,32.01,25.25,32.71,3.87362675,4.0599530999999995,-6.7273619,-6.3,-0.9,-1.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.593+08:00,1786714996593,left,foot_left_001,2402087,343640390,0.0977,0.0,0.009,0.0979,0.0,0.0608,31.22,32.65,32.09,32.77,-5.2269444499999995,1.7259704,-6.992141449999999,0.7,0.1,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.792+08:00,1786714996792,right,foot_right_001,2402087,343640391,0.01,0.0032,0.0093,0.0,0.0286,0.0752,31.22,32.01,25.25,32.71,3.8638201,4.0795664,-6.73716855,-6.2,-0.8,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.793+08:00,1786714996793,left,foot_left_001,2402087,343640391,0.0928,0.0,0.0073,0.0974,0.0,0.062,31.19,32.62,32.06,32.71,-5.197524499999999,1.7455836999999998,-6.992141449999999,0.5,0.0,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.992+08:00,1786714996992,right,foot_right_001,2402087,343640392,0.01,0.0032,0.0095,0.0,0.0288,0.0762,31.22,32.01,25.25,32.71,3.8834334,4.08937305,-6.69794195,-6.3,-0.9,-1.5,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:16.993+08:00,1786714996993,left,foot_left_001,2402087,343640392,0.0926,0.0,0.0081,0.0987,0.0,0.0625,31.22,32.65,32.09,32.77,-5.2171378,1.71616375,-6.992141449999999,0.6,0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.192+08:00,1786714997192,right,foot_right_001,2402087,343640393,0.0105,0.0037,0.009,0.0,0.0288,0.0767,31.25,32.01,25.27,32.71,3.87362675,4.069759749999999,-6.7077485999999995,-6.4,-0.8,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.193+08:00,1786714997193,left,foot_left_001,2402087,343640393,0.0889,0.0,0.0076,0.0969,0.0,0.0628,31.22,32.65,32.09,32.77,-5.2171378,1.7357770499999998,-6.992141449999999,0.7,0.2,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.392+08:00,1786714997392,right,foot_right_001,2402087,343640394,0.01,0.0032,0.0093,0.0,0.0291,0.0769,31.25,32.01,25.27,32.71,3.87362675,4.069759749999999,-6.756781849999999,-6.3,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.393+08:00,1786714997393,left,foot_left_001,2402087,343640394,0.0923,0.0,0.0088,0.096,0.0,0.0635,31.22,32.62,32.06,32.77,-5.197524499999999,1.7455836999999998,-6.982334799999999,0.5,0.0,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.592+08:00,1786714997592,right,foot_right_001,2402087,343640395,0.0098,0.0034,0.0088,0.0,0.0288,0.0769,31.25,32.01,25.25,32.71,3.8442068,4.0599530999999995,-6.7273619,-6.3,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.593+08:00,1786714997593,left,foot_left_001,2402087,343640395,0.0913,0.0,0.0088,0.0965,0.0,0.064,31.22,32.65,32.09,32.77,-5.20733115,1.77500365,-6.97252815,0.5,-0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.792+08:00,1786714997792,right,foot_right_001,2402087,343640396,0.01,0.0034,0.009,0.0,0.0288,0.0767,31.22,32.01,25.25,32.71,3.8638201,4.0403398,-6.7077485999999995,-6.4,-0.8,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.793+08:00,1786714997793,left,foot_left_001,2402087,343640396,0.0928,0.0,0.0095,0.096,0.0,0.0645,31.22,32.65,32.09,32.77,-5.2171378,1.7455836999999998,-6.97252815,0.6,0.2,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.992+08:00,1786714997992,right,foot_right_001,2402087,343640397,0.0107,0.0037,0.009,0.0,0.0291,0.0764,31.22,32.01,25.25,32.71,3.87362675,4.0599530999999995,-6.7469752,-6.3,-0.9,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:17.993+08:00,1786714997993,left,foot_left_001,2402087,343640397,0.0962,0.0002,0.0098,0.0955,0.0,0.0645,31.22,32.65,32.09,32.77,-5.2269444499999995,1.71616375,-6.97252815,0.6,0.0,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.192+08:00,1786714998192,right,foot_right_001,2402087,343640398,0.011,0.0042,0.0093,0.0,0.0291,0.0752,31.22,32.01,25.25,32.71,3.8638201,4.0795664,-6.73716855,-6.3,-0.8,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.193+08:00,1786714998193,left,foot_left_001,2402087,343640398,0.0965,0.0002,0.0093,0.0913,0.0,0.0642,31.22,32.65,32.09,32.77,-5.2171378,1.7357770499999998,-6.982334799999999,0.7,0.8,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.392+08:00,1786714998392,right,foot_right_001,2402087,343640399,0.0107,0.0042,0.0095,0.0,0.0291,0.074,31.22,32.01,25.25,32.71,3.87362675,4.069759749999999,-6.7469752,-6.3,-1.0,-1.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.393+08:00,1786714998393,left,foot_left_001,2402087,343640399,0.0965,0.0,0.0093,0.0908,0.0,0.064,31.22,32.65,32.09,32.8,-5.2269444499999995,1.7357770499999998,-7.011754749999999,0.6,0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.592+08:00,1786714998592,right,foot_right_001,2402087,343640400,0.0095,0.0034,0.009,0.0,0.0288,0.0767,31.25,32.01,25.25,32.71,3.8834334,4.069759749999999,-6.717555249999999,-6.3,-1.0,-1.6,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.593+08:00,1786714998593,left,foot_left_001,2402087,343640400,0.0926,0.0,0.0088,0.0908,0.0,0.0645,31.22,32.62,32.09,32.8,-5.2269444499999995,1.7357770499999998,-6.952914849999999,0.6,0.1,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.792+08:00,1786714998792,right,foot_right_001,2402087,343640401,0.0083,0.0024,0.0071,0.0,0.0283,0.0801,31.25,32.01,25.27,32.71,3.9030467,4.05014645,-6.7273619,-6.5,-0.8,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.793+08:00,1786714998793,left,foot_left_001,2402087,343640401,0.0867,0.0,0.0056,0.0784,0.0,0.0654,31.22,32.65,32.09,32.8,-5.2171378,1.7357770499999998,-6.952914849999999,0.9,0.4,2.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.992+08:00,1786714998992,right,foot_right_001,2402087,343640402,0.0071,0.0022,0.0071,0.0,0.0286,0.0806,31.22,32.01,25.25,32.71,3.8442068,4.069759749999999,-6.7077485999999995,-6.2,-1.0,-1.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:18.993+08:00,1786714998993,left,foot_left_001,2402087,343640402,0.0821,0.0,0.0061,0.0742,0.0,0.0657,31.22,32.62,32.06,32.77,-5.18771785,1.7063571,-6.9627215,0.7,0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.192+08:00,1786714999192,right,foot_right_001,2402087,343640403,0.0083,0.002,0.0068,0.0,0.0281,0.0803,31.25,32.01,25.25,32.71,3.87362675,4.05014645,-6.756781849999999,-6.3,-0.8,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.193+08:00,1786714999193,left,foot_left_001,2402087,343640403,0.0813,0.0,0.0054,0.0725,0.0,0.0654,31.22,32.62,32.09,32.77,-5.2269444499999995,1.7357770499999998,-7.0411747,0.7,0.2,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.392+08:00,1786714999392,right,foot_right_001,2402087,343640404,0.0085,0.0017,0.0071,0.0,0.0281,0.0808,31.25,32.01,25.27,32.71,3.8638201,4.0599530999999995,-6.7469752,-6.3,-0.8,-1.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.393+08:00,1786714999393,left,foot_left_001,2402087,343640404,0.0833,0.0,0.0059,0.0723,0.0,0.0657,31.22,32.62,32.09,32.77,-5.2171378,1.7553903499999999,-6.992141449999999,0.7,0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.592+08:00,1786714999592,right,foot_right_001,2402087,343640405,0.0071,0.0015,0.0071,0.0,0.0276,0.0806,31.25,32.01,25.25,32.71,3.85401345,4.069759749999999,-6.69794195,-6.1,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.593+08:00,1786714999593,left,foot_left_001,2402087,343640405,0.083,0.0002,0.0059,0.0723,0.0,0.0667,31.22,32.62,32.09,32.8,-5.20733115,1.765197,-6.952914849999999,0.8,0.3,2.0,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.792+08:00,1786714999792,right,foot_right_001,2402087,343640406,0.0078,0.002,0.0073,0.0,0.0276,0.0799,31.25,32.01,25.27,32.71,3.8834334,4.0599530999999995,-6.73716855,-6.3,-1.0,-1.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.793+08:00,1786714999793,left,foot_left_001,2402087,343640406,0.0867,0.0,0.0078,0.0752,0.0,0.0667,31.25,32.62,32.06,32.8,-5.20733115,1.7455836999999998,-6.992141449999999,0.6,0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.992+08:00,1786714999992,right,foot_right_001,2402087,343640407,0.0083,0.0022,0.0073,0.0,0.0278,0.0801,31.22,32.01,25.25,32.71,3.8442068,4.0599530999999995,-6.69794195,-6.3,-0.9,-1.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:19.993+08:00,1786714999993,left,foot_left_001,2402087,343640407,0.0879,0.0002,0.0095,0.0801,0.0,0.0654,31.22,32.62,32.09,32.8,-5.197524499999999,1.7946169499999998,-6.9333015499999995,0.6,-0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.192+08:00,1786715000192,right,foot_right_001,2402087,343640408,0.0076,0.002,0.0073,0.0,0.0281,0.0803,31.22,32.01,25.25,32.71,3.8638201,4.0599530999999995,-6.7469752,-6.4,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.193+08:00,1786715000193,left,foot_left_001,2402087,343640408,0.0869,0.0,0.009,0.0796,0.0,0.0657,31.25,32.62,32.09,32.77,-5.2171378,1.77500365,-6.9627215,0.7,0.2,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.392+08:00,1786715000392,right,foot_right_001,2402087,343640409,0.0068,0.002,0.0071,0.0,0.0281,0.0813,31.25,32.01,25.25,32.71,3.8638201,4.08937305,-6.7077485999999995,-6.3,-0.8,-1.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.393+08:00,1786715000393,left,foot_left_001,2402087,343640409,0.0867,0.0,0.0093,0.0786,0.0,0.0667,31.25,32.62,32.09,32.8,-5.197524499999999,1.7455836999999998,-6.982334799999999,0.6,0.1,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.592+08:00,1786715000592,right,foot_right_001,2402087,343640410,0.0068,0.0017,0.0066,0.0,0.0286,0.0825,31.22,32.01,25.25,32.71,3.85401345,4.069759749999999,-6.7077485999999995,-6.2,-0.9,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.593+08:00,1786715000593,left,foot_left_001,2402087,343640410,0.0867,0.0,0.0076,0.0784,0.0,0.0676,31.25,32.62,32.09,32.8,-5.2171378,1.77500365,-7.011754749999999,0.6,0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.792+08:00,1786715000792,right,foot_right_001,2402087,343640411,0.0068,0.0017,0.0066,0.0,0.0286,0.0825,31.22,32.01,25.27,32.71,3.85401345,4.08937305,-6.7077485999999995,-6.4,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.793+08:00,1786715000793,left,foot_left_001,2402087,343640411,0.0855,0.0002,0.0076,0.0781,0.0,0.0679,31.25,32.62,32.06,32.77,-5.24655775,1.765197,-6.97252815,0.6,0.2,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.992+08:00,1786715000992,right,foot_right_001,2402087,343640412,0.0066,0.0015,0.0059,0.0,0.0286,0.0825,31.25,32.01,25.25,32.71,3.8442068,4.0795664,-6.7077485999999995,-6.1,-0.9,-1.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:20.993+08:00,1786715000993,left,foot_left_001,2402087,343640412,0.085,0.0002,0.0076,0.0777,0.0,0.0676,31.25,32.62,32.09,32.8,-5.20733115,1.765197,-7.0215613999999995,0.6,0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.192+08:00,1786715001192,right,foot_right_001,2402087,343640413,0.0059,0.0012,0.0054,0.0,0.0278,0.0821,31.25,32.01,25.27,32.71,3.85401345,4.0795664,-6.6881353,-6.3,-1.0,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.193+08:00,1786715001193,left,foot_left_001,2402087,343640413,0.0779,0.0,0.0066,0.0735,0.0,0.0694,31.25,32.62,32.09,32.8,-5.20733115,1.7357770499999998,-7.0019481,1.2,1.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.392+08:00,1786715001392,right,foot_right_001,2402087,343640414,0.0049,0.001,0.0039,0.0,0.0286,0.084,31.25,32.01,25.27,32.71,3.85401345,4.0991797,-6.73716855,-6.5,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.393+08:00,1786715001393,left,foot_left_001,2402087,343640414,0.0606,0.0,0.0037,0.0652,0.0,0.0681,31.25,32.59,32.09,32.8,-5.18771785,1.7455836999999998,-7.0215613999999995,2.8,2.6,1.8,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.592+08:00,1786715001592,right,foot_right_001,2402087,343640415,0.0039,0.001,0.0042,0.0,0.0288,0.0842,31.25,32.01,25.25,32.71,3.83440015,4.0795664,-6.7469752,-6.0,-1.1,-1.5,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.593+08:00,1786715001593,left,foot_left_001,2402087,343640415,0.053,0.0,0.0015,0.0664,0.0,0.0701,31.25,32.62,32.09,32.8,-5.099457999999999,1.6769371499999999,-7.0215613999999995,0.9,0.6,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.792+08:00,1786715001792,right,foot_right_001,2402087,343640416,0.0044,0.0015,0.0051,0.0,0.0293,0.085,31.22,32.01,25.25,32.71,3.87362675,4.1384063,-6.65871535,-5.6,-1.2,-1.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.793+08:00,1786715001793,left,foot_left_001,2402087,343640416,0.0615,0.0,0.0024,0.0728,0.0,0.0676,31.28,32.65,32.09,32.8,-5.10926465,1.6671305,-7.05098135,0.6,0.2,1.9,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.992+08:00,1786715001992,right,foot_right_001,2402087,343640417,0.0059,0.002,0.0063,0.0,0.0293,0.085,31.22,32.01,25.27,32.71,3.87362675,4.0795664,-6.717555249999999,-6.1,-1.1,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:21.993+08:00,1786715001993,left,foot_left_001,2402087,343640417,0.0694,0.0005,0.0044,0.0803,0.0,0.0615,31.28,32.62,32.09,32.83,-5.10926465,1.65732385,-7.05098135,0.7,0.5,2.0,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.192+08:00,1786715002192,right,foot_right_001,2402087,343640418,0.0068,0.002,0.0071,0.0,0.0293,0.086,31.25,32.01,25.27,32.71,3.83440015,4.020726499999999,-6.756781849999999,-6.2,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.193+08:00,1786715002193,left,foot_left_001,2402087,343640418,0.0728,0.0002,0.0049,0.0801,0.0,0.0576,31.28,32.62,32.09,32.83,-5.1386845999999995,1.63771055,-7.080401299999999,1.1,0.9,1.9,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.392+08:00,1786715002392,right,foot_right_001,2402087,343640419,0.0078,0.0022,0.0076,0.0,0.0293,0.084,31.22,32.01,25.25,32.71,3.8638201,4.0403398,-6.756781849999999,-6.1,-0.9,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.393+08:00,1786715002393,left,foot_left_001,2402087,343640419,0.0784,0.0,0.0042,0.0847,0.0,0.0542,31.28,32.62,32.09,32.83,-5.07003805,1.5984839499999999,-7.09020795,1.2,0.7,1.6,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.592+08:00,1786715002592,right,foot_right_001,2402087,343640420,0.0095,0.0027,0.009,0.0,0.0291,0.084,31.25,32.01,25.27,32.71,3.85401345,4.0599530999999995,-6.73716855,-6.4,-0.7,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.593+08:00,1786715002593,left,foot_left_001,2402087,343640420,0.094,0.0,0.0054,0.1006,0.0,0.0454,31.25,32.59,32.09,32.8,-5.10926465,1.6279038999999997,-7.1000146,1.1,0.6,1.8,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.792+08:00,1786715002792,right,foot_right_001,2402087,343640421,0.0103,0.0037,0.0095,0.0,0.0291,0.0847,31.22,32.01,25.27,32.71,3.8442068,4.069759749999999,-6.7077485999999995,-6.2,-1.0,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.793+08:00,1786715002793,left,foot_left_001,2402087,343640421,0.1055,0.0,0.0066,0.1133,0.0,0.0376,31.25,32.59,32.09,32.8,-5.1386845999999995,1.63771055,-7.1000146,0.9,0.2,1.8,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.992+08:00,1786715002992,right,foot_right_001,2402087,343640422,0.0103,0.0042,0.0098,0.0,0.0291,0.0864,31.22,32.01,25.25,32.71,3.85401345,4.0599530999999995,-6.717555249999999,-6.3,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:22.993+08:00,1786715002993,left,foot_left_001,2402087,343640422,0.1092,0.0002,0.0063,0.116,0.0,0.0349,31.25,32.59,32.09,32.8,-5.1386845999999995,1.6671305,-7.080401299999999,0.6,0.0,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.192+08:00,1786715003192,right,foot_right_001,2402087,343640423,0.0105,0.0042,0.0103,0.0,0.0293,0.0867,31.22,32.01,25.27,32.71,3.87362675,4.0991797,-6.7469752,-6.3,-0.8,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.193+08:00,1786715003193,left,foot_left_001,2402087,343640423,0.1099,0.0005,0.0054,0.116,0.0,0.0354,31.28,32.62,32.09,32.8,-5.060231399999999,1.53964405,-7.07059465,1.0,0.5,1.9,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.392+08:00,1786715003392,right,foot_right_001,2402087,343640424,0.0103,0.0042,0.0105,0.0,0.0295,0.0874,31.22,32.01,25.25,32.71,3.8442068,4.069759749999999,-6.73716855,-6.3,-0.9,-1.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.393+08:00,1786715003393,left,foot_left_001,2402087,343640424,0.1065,0.0,0.0051,0.115,0.0,0.0374,31.25,32.62,32.09,32.83,-5.0896513500000005,1.5494507,-7.119627899999999,1.0,0.6,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.592+08:00,1786715003592,right,foot_right_001,2402087,343640425,0.0103,0.0042,0.0105,0.0,0.0295,0.0872,31.22,32.01,25.25,32.71,3.8638201,4.05014645,-6.73716855,-6.3,-0.8,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.593+08:00,1786715003593,left,foot_left_001,2402087,343640425,0.1011,0.0,0.0051,0.1143,0.0,0.0413,31.25,32.59,32.09,32.83,-5.12887795,1.6082906,-7.080401299999999,0.6,0.0,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.792+08:00,1786715003792,right,foot_right_001,2402087,343640426,0.0112,0.0044,0.0105,0.0,0.0293,0.084,31.25,32.01,25.25,32.71,3.8638201,4.0599530999999995,-6.756781849999999,-6.4,-0.8,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.793+08:00,1786715003793,left,foot_left_001,2402087,343640426,0.1033,0.0,0.0056,0.1114,0.0,0.044,31.25,32.59,32.09,32.77,-5.0896513500000005,1.5788706499999998,-7.080401299999999,0.4,-0.2,2.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.992+08:00,1786715003992,right,foot_right_001,2402087,343640427,0.0122,0.0046,0.0105,0.0,0.0293,0.0811,31.25,32.01,25.25,32.71,3.85401345,4.0599530999999995,-6.73716855,-6.4,-0.8,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:23.993+08:00,1786715003993,left,foot_left_001,2402087,343640427,0.1033,0.0,0.0063,0.1106,0.0,0.0444,31.25,32.59,32.09,32.8,-5.10926465,1.5690639999999998,-7.119627899999999,0.7,0.1,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.192+08:00,1786715004192,right,foot_right_001,2402087,343640428,0.0132,0.0061,0.0115,0.0002,0.0305,0.0774,31.25,32.01,25.27,32.71,3.85401345,4.12859965,-6.678328649999999,-5.3,-1.4,-1.7,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.193+08:00,1786715004193,left,foot_left_001,2402087,343640428,0.1001,0.0,0.0066,0.114,0.0,0.0454,31.25,32.59,32.09,32.83,-5.060231399999999,1.5494507,-7.09020795,0.4,-0.5,2.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.392+08:00,1786715004392,right,foot_right_001,2402087,343640429,0.0149,0.0059,0.0147,0.002,0.0298,0.072,31.25,32.01,25.25,32.71,3.85401345,4.0011132,-6.7665885,-5.9,-0.9,-1.1,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.393+08:00,1786715004393,left,foot_left_001,2402087,343640429,0.0991,0.0,0.0117,0.0542,0.0,0.0484,31.28,32.59,32.09,32.83,-5.28578435,1.7946169499999998,-7.0019481,-5.2,-4.7,4.5,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.592+08:00,1786715004592,right,foot_right_001,2402087,343640430,0.0173,0.0054,0.0127,0.0051,0.0271,0.065,31.22,32.01,25.25,32.71,3.8638201,4.0599530999999995,-6.717555249999999,-6.3,-0.8,-1.2,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.593+08:00,1786715004593,left,foot_left_001,2402087,343640430,0.0759,0.0,0.0139,0.0237,0.0,0.0576,31.28,32.59,32.09,32.8,-5.236751099999999,1.8534568499999997,-6.952914849999999,0.0,0.2,2.6,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.788+08:00,1786715004788,left,foot_left_001,2402087,343640431,0.0759,0.0,0.0183,0.0203,0.0,0.0615,31.34,32.59,32.09,32.8,-5.26617105,1.8828768,-6.952914849999999,-0.1,0.6,3.4,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.792+08:00,1786715004792,right,foot_right_001,2402087,343640431,0.0186,0.0054,0.0127,0.0046,0.0249,0.0535,31.22,32.01,25.25,32.71,3.8932400499999997,4.0403398,-6.7469752,-6.5,-0.7,-0.9,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.988+08:00,1786715004988,left,foot_left_001,2402087,343640432,0.085,0.0,0.022,0.0195,0.0,0.0657,31.34,32.59,32.09,32.83,-5.1779112,2.3143694,-6.0310897500000005,1.0,0.6,3.3,0,ble
person_b_session_01,left_medial_load,high,2026-08-14T21:43:24.992+08:00,1786715004992,right,foot_right_001,2402087,343640432,0.0205,0.0051,0.0129,0.0071,0.021,0.0349,31.25,32.01,25.25,32.71,3.9030467,4.0599530999999995,-6.717555249999999,-6.2,-0.6,-1.0,0,ble
person_b_session_01,transition,exclude,2026-08-14T21:43:25.188+08:00,1786715005188,left,foot_left_001,2402087,343640433,0.0977,0.0,0.0305,0.0225,0.0,0.0654,31.34,32.59,32.09,32.8,-4.354152599999999,2.4516625,-5.599597149999999,0.8,0.2,1.4,0,ble
person_b_session_01,transition,exclude,2026-08-14T21:43:25.192+08:00,1786715005192,right,foot_right_001,2402087,343640433,0.0234,0.0046,0.0129,0.0088,0.0205,0.0352,31.25,32.01,25.25,32.71,3.8932400499999997,4.03053315,-6.69794195,-6.5,-0.7,-1.4,0,ble
person_b_session_01,transition,exclude,2026-08-14T21:43:25.388+08:00,1786715005388,left,foot_left_001,2402087,343640434,0.0606,0.0007,0.0442,0.0168,0.0002,0.0564,31.39,32.59,32.09,32.83,-5.5309506,2.1868829499999998,-6.982334799999999,0.1,1.2,4.3,0,ble
person_b_session_01,transition,exclude,2026-08-14T21:43:25.392+08:00,1786715005392,right,foot_right_001,2402087,343640434,0.0239,0.0044,0.0132,0.0073,0.0212,0.0374,31.25,32.01,25.25,32.71,3.8834334,4.05014645,-6.6881353,-6.4,-0.8,-1.3,0,ble
person_b_session_01,transition,exclude,2026-08-14T21:43:25.588+08:00,1786715005588,left,foot_left_001,2402087,343640435,0.0366,0.0012,0.0532,0.0122,0.0054,0.0474,31.39,32.59,32.09,32.8,-5.334817599999999,2.4516625,-6.3350959,0.6,-0.6,3.1,0,ble
